file_name,Q_port1,Q_port2,coupling_coefficient,bandwidth_13_Hz,bandwidth_23_Hz,group_delay_13_s,group_delay_23_s,min_insertion_loss_13_dB,min_insertion_loss_23_dB
device_0762__Sparams.csv,379.73613692755123,355.42713511308847,-0.6,100000000000.0,100000000000.0,3.644053067523485e-12,2.4742017761534197e-12,-5.644004092945316,-3.5218251767706805
device_0763__Sparams.csv,518.7052107606885,326.86932371835337,0.0017288632259634285,30000000000.0,80000000000.0,5.95731976108678e-12,3.408142471684248e-12,-10.480141008411296,-7.339187430520143
device_0764__Sparams.csv,401.01995225912844,332.7486381573724,-0.6,80000000000.0,100000000000.0,3.5210413403248635e-12,2.6542845318802723e-12,-7.284128585337241,-3.5218251767706805
device_0765__Sparams.csv,500.911333953841,411.6100155033754,-0.8,80000000000.0,100000000000.0,3.1777168551048487e-12,2.38018505164746e-12,-7.083617490220125,-3.5218251767706805
device_0766__Sparams.csv,438.1694009444856,340.7648774938599,-0.4306110632455692,60000000000.0,100000000000.0,3.8432887820096125e-12,3.0501726198350516e-12,-9.098653976960453,-3.5218251767706805
device_0767__Sparams.csv,367.0580887507375,335.14013032542084,-0.4035652988150898,80000000000.0,100000000000.0,3.927693785975921e-12,2.8762710687180593e-12,-7.078295764103527,-3.5218251767706805
device_0768__Sparams.csv,438.59015181414475,388.8275243738517,0.12785552429551322,100000000000.0,70000000000.0,7.644457564093053e-12,2.25151956520494e-12,-9.623122565036454,-10.177354100956961
device_0769__Sparams.csv,551.79940130019,354.57981212481184,-0.055114478153349314,20000000000.0,90000000000.0,5.346082187791152e-12,3.437947714323506e-12,-12.499973941574511,-5.50900028083825
device_0770__Sparams.csv,463.53935440058046,241.00022719896361,-0.13076635824357524,30000000000.0,100000000000.0,4.926047557108779e-12,2.8432828970741653e-12,-11.209966832714217,-3.5218251767706805
device_0771__Sparams.csv,471.43112747304616,389.83166249504495,-1.0,100000000000.0,100000000000.0,2.6937675897736375e-12,1.9489159738323003e-12,-6.1467154425276505,-3.5218251767706805
device_0772__Sparams.csv,418.2852158294445,410.6292292971653,0.1279825053021466,100000000000.0,70000000000.0,8.017414242822722e-12,1.9274731168646297e-12,-8.586203650287029,-11.589188359243234
device_0773__Sparams.csv,364.9276426374463,346.6240587291183,-0.42634001800982,100000000000.0,100000000000.0,4.2439670124917105e-12,2.977034550638422e-12,-6.3799331656963485,-3.5218251767706805
device_0774__Sparams.csv,348.0216835749178,331.9075503523334,-0.400076762538456,100000000000.0,100000000000.0,3.833256560540262e-12,2.6972328885156553e-12,-6.225579724321927,-3.5218251767706805
device_0775__Sparams.csv,459.246193323997,287.435273489814,-0.12810269528787077,30000000000.0,100000000000.0,4.504695494585764e-12,2.6144276658191927e-12,-11.524776258310872,-3.5218251767706805
device_0776__Sparams.csv,490.5487557773656,263.196735943477,-0.17977104960180074,20000000000.0,90000000000.0,4.4854448903546705e-12,2.9563521720625105e-12,-13.623720361690353,-3.5218251767706805
device_0777__Sparams.csv,477.74432276681523,255.0973245027691,-0.1805003720553487,20000000000.0,100000000000.0,4.906159884182843e-12,3.0535054222331986e-12,-11.7794652299334,-3.5218251767706805
device_0778__Sparams.csv,424.7954910377441,401.50523189484204,-0.8,100000000000.0,100000000000.0,3.1620089175077074e-12,2.028196615639078e-12,-5.114836786012856,-3.5218251767706805
device_0779__Sparams.csv,474.3492830030447,251.8925860008825,-0.14511545544823248,30000000000.0,100000000000.0,4.816213283381375e-12,2.8471832139808353e-12,-11.056695219604872,-3.5218251767706805
device_0780__Sparams.csv,456.5347750075477,317.9344019555322,0.12512305612195698,100000000000.0,70000000000.0,7.1338180094344384e-12,2.681547517786893e-12,-10.056084717077203,-10.571501380049924
device_0781__Sparams.csv,382.1286075219739,306.9997660344262,-0.4376192508900595,80000000000.0,100000000000.0,4.2012245826704765e-12,3.171671280721652e-12,-7.793964425451735,-3.5218251767706805
device_0782__Sparams.csv,470.80688974719305,271.36535374977046,-0.13733424518462264,30000000000.0,100000000000.0,4.501707648717312e-12,2.719422206044924e-12,-11.374387451744912,-3.5218251767706805
device_0783__Sparams.csv,399.9262629320319,303.93951858130686,-0.4275339975863052,60000000000.0,100000000000.0,4.013355990319734e-12,3.1729833975838624e-12,-8.186488332385887,-3.5218251767706805
device_0784__Sparams.csv,367.0627670061609,326.22079332798364,-0.400122621753421,90000000000.0,100000000000.0,3.725298166099213e-12,2.7351219643630293e-12,-6.715034168143691,-3.5218251767706805
device_0785__Sparams.csv,427.5463612778882,323.95590163415517,-0.27245416384962334,30000000000.0,100000000000.0,3.9896143022666026e-12,2.3546394746972404e-12,-11.401018323643159,-3.5218251767706805
device_0786__Sparams.csv,468.36912260657556,394.83602684015074,-1.0,100000000000.0,100000000000.0,2.7651944360059692e-12,1.9949139991022282e-12,-5.979180413381641,-3.521825189799514
device_0787__Sparams.csv,508.0270559108012,324.2079410204333,0.07316978302801433,100000000000.0,80000000000.0,6.554394634259169e-12,3.2119616592842725e-12,-9.773942586100393,-10.832024505167476
device_0788__Sparams.csv,358.6685671530579,327.50752902894,-0.4002867458050491,90000000000.0,100000000000.0,3.831576447886388e-12,2.7354851828600856e-12,-6.848674147032884,-3.5218251767706805
device_0789__Sparams.csv,371.83954184799256,360.14718222941565,-0.6,100000000000.0,100000000000.0,3.777318689747498e-12,2.6478164520422874e-12,-5.960541142605366,-3.5218251767706805
device_0790__Sparams.csv,417.805432671023,365.8583848906548,-0.6,90000000000.0,100000000000.0,3.6381592519877646e-12,2.694722861288912e-12,-7.0138386798812045,-3.5218251767706805
device_0791__Sparams.csv,359.6775659204442,345.0843656369399,-0.4151729735420468,90000000000.0,100000000000.0,4.052828727608484e-12,2.8173811172526588e-12,-6.816341715726835,-3.5218251767706805
device_0792__Sparams.csv,410.69329141518915,340.95177295138944,-0.6,80000000000.0,100000000000.0,3.534114653964372e-12,2.6499089266698326e-12,-7.3114476260637495,-3.5218251767706805
device_0793__Sparams.csv,366.57901862976644,334.3228836278324,-0.44192231308301383,80000000000.0,100000000000.0,4.164587390587078e-12,2.8900573632230556e-12,-8.9573658242817,-3.5218251767706805
device_0794__Sparams.csv,481.3717457891473,398.27036993992,-0.6000458531502029,80000000000.0,100000000000.0,3.2513482956122282e-12,2.406222777690591e-12,-7.28842077052499,-3.5218251767706805
device_0795__Sparams.csv,430.6062903290227,282.86916152282856,-0.29446245787033887,70000000000.0,100000000000.0,4.429697250650919e-12,3.346349299281835e-12,-9.63689312736581,-3.904315240413089
device_0796__Sparams.csv,557.8219648317876,344.2799047170144,0.03169883855767961,20000000000.0,70000000000.0,6.0997765262188536e-12,3.7171538088743155e-12,-12.678388857197218,-7.550497739975436
device_0797__Sparams.csv,383.95455524838667,371.2744036160153,-0.6,100000000000.0,100000000000.0,3.691293177418687e-12,2.5029735223250584e-12,-5.55599340763417,-3.5218251767706805
device_0798__Sparams.csv,473.32221226954937,263.31239062956547,-0.16881539976645527,30000000000.0,90000000000.0,5.2957509438977296e-12,3.034288649002497e-12,-10.260316132487112,-4.273314257669245
device_0799__Sparams.csv,463.1786814379184,255.4362278988951,-0.12555351706774082,40000000000.0,90000000000.0,5.250745731288703e-12,2.8522178248653752e-12,-9.109207810238157,-4.127322122337873
device_0800__Sparams.csv,497.16232775400323,428.7242737071907,-0.8,100000000000.0,100000000000.0,3.043772490309238e-12,2.2450552534423507e-12,-6.053932065279923,-3.5218251767706805
device_0801__Sparams.csv,361.7732441847688,345.184931276263,-0.41962141288632815,90000000000.0,100000000000.0,4.133517789844165e-12,2.895155506846688e-12,-6.598325793380129,-3.5218251767706805
device_0802__Sparams.csv,446.2795661246913,438.5545812083153,-0.8,100000000000.0,100000000000.0,3.2371728398093853e-12,2.1829626355093746e-12,-4.890758586732877,-3.5218251767706805
device_0803__Sparams.csv,472.7010870899467,425.328840667649,-0.9998683530274082,100000000000.0,100000000000.0,3.027094379633391e-12,2.142070523886697e-12,-5.474718807138185,-3.5218251767706805
device_0804__Sparams.csv,438.6868720639167,390.3999465038047,-0.8,100000000000.0,100000000000.0,3.217211802164644e-12,2.189458073326454e-12,-5.828788513725184,-3.5218251767706805
device_0805__Sparams.csv,381.51920315806626,309.52478459869326,-0.44144879284719024,80000000000.0,100000000000.0,4.259102420789503e-12,3.198290358698219e-12,-7.84475045155494,-3.5218251767706805
device_0806__Sparams.csv,428.5180257602967,394.51175056967554,-0.6,100000000000.0,100000000000.0,3.5136858275195875e-12,2.4598466052682506e-12,-5.553993130352946,-3.5218251767706805
device_0807__Sparams.csv,570.9420266210212,363.1636692971314,0.03775031303326663,20000000000.0,70000000000.0,5.880992816361443e-12,3.684936928175041e-12,-12.29346474933099,-7.089771123150429
device_0808__Sparams.csv,469.2115776872581,282.3222803970185,-0.1302430490359583,30000000000.0,90000000000.0,4.543626167283175e-12,2.6908463626842714e-12,-11.516127140180343,-3.5218251767706805
device_0809__Sparams.csv,404.0516817058676,292.62658819993146,-0.23535483899950052,60000000000.0,100000000000.0,4.128844325844772e-12,3.246167700706619e-12,-8.283977551368725,-3.5218251767706805
device_0810__Sparams.csv,428.13262284822036,339.10909310940247,-0.06044193263017086,100000000000.0,70000000000.0,7.493990329771425e-12,2.038541638172411e-12,-8.48201514576,-10.306346147057452
device_0811__Sparams.csv,411.4407756921715,343.5866643257367,-0.40593726281318093,70000000000.0,100000000000.0,3.74430535487911e-12,2.906513601455814e-12,-8.059668075146892,-3.5218251767706805
device_0812__Sparams.csv,444.16959726946624,276.13717484510096,-0.09546339051751729,40000000000.0,100000000000.0,4.867805055839671e-12,2.5832175266724495e-12,-9.845388779803974,-3.5218251767706805
device_0813__Sparams.csv,355.14944574168953,310.27807470376626,-0.40069039999680267,90000000000.0,100000000000.0,3.6992131019575194e-12,2.683984638001888e-12,-6.727238983512608,-3.5218251767706805
device_0814__Sparams.csv,424.90401587294167,294.2526889586431,-0.22811039634395924,50000000000.0,100000000000.0,4.085597735002204e-12,3.325638011372626e-12,-8.505098813090331,-3.5218251767706805
device_0815__Sparams.csv,380.7471963728213,358.52753576617397,-0.6,100000000000.0,100000000000.0,3.651100001644616e-12,2.4759496699161524e-12,-5.558019938936965,-3.5218251767706805
device_0816__Sparams.csv,448.6104184516374,276.2309527958644,-0.06854499148344871,40000000000.0,100000000000.0,4.916307463723623e-12,2.6111314638200793e-12,-9.342898597040774,-3.5218251767706805
device_0817__Sparams.csv,450.74125236296084,419.4642635140251,-0.8,100000000000.0,100000000000.0,3.0910853543874815e-12,2.06579762858549e-12,-5.110670837680579,-3.5218251767706805
device_0818__Sparams.csv,552.8472851785743,346.68682169642466,0.07751166401865012,100000000000.0,70000000000.0,6.048309604905275e-12,3.526501867839069e-12,-11.328198136058766,-7.366087817936307
device_0819__Sparams.csv,559.2845604741939,360.44035528744496,-0.015708247928421314,20000000000.0,80000000000.0,5.500517203545475e-12,3.493969757803652e-12,-11.976621204784623,-5.86595597581093
device_0820__Sparams.csv,482.38312336506453,333.4588517422148,0.10951075503518148,100000000000.0,70000000000.0,7.036166942486282e-12,2.8510054325732547e-12,-9.959983187081214,-10.75653039974419
device_0821__Sparams.csv,418.99219678275745,396.68623013674136,-0.8,100000000000.0,100000000000.0,3.2467044673180993e-12,2.1284838397074543e-12,-5.331592164128356,-3.5218251767706805
device_0822__Sparams.csv,509.42539104334145,327.2563063848137,0.10921843548228187,100000000000.0,80000000000.0,6.64648168414737e-12,3.1877203986634392e-12,-10.50841008688511,-9.67757887241816
device_0823__Sparams.csv,475.28937194827995,293.1236515257501,0.10014097212182826,100000000000.0,80000000000.0,6.204089479334897e-12,3.143670082106985e-12,-8.43060746614079,-7.993025099760289
device_0824__Sparams.csv,546.0508779692761,341.7859203476289,0.05884672084867267,100000000000.0,80000000000.0,6.4109456346412385e-12,3.438372850548027e-12,-11.057622317308496,-9.545590774649447
device_0825__Sparams.csv,405.5825057610173,302.5645604288735,-0.2820318190687105,40000000000.0,100000000000.0,4.3493135251850746e-12,2.3915751245362156e-12,-10.116494018578212,-3.5218251767706805
device_0826__Sparams.csv,476.3874385287411,324.44564364681577,0.1360485404083037,100000000000.0,80000000000.0,6.782958912818772e-12,2.780808515561253e-12,-8.765156664444095,-10.252729217915665
device_0827__Sparams.csv,471.6034407958873,262.1921499357986,-0.12629447130314617,30000000000.0,100000000000.0,4.681500871267733e-12,2.746370307105904e-12,-10.638960150218455,-3.5218251767706805
device_0828__Sparams.csv,438.3136295404322,384.06858963121766,-0.6,90000000000.0,100000000000.0,3.4439058304832906e-12,2.4910295194602085e-12,-6.98272312448931,-3.5218251767706805
device_0829__Sparams.csv,473.2641112898111,393.33478086247845,-1.0,100000000000.0,100000000000.0,2.762416533617893e-12,1.9913603303161023e-12,-6.165547242633995,-3.5218251767706805
device_0830__Sparams.csv,417.2942889709392,272.3548664366464,-0.294168740760114,30000000000.0,100000000000.0,4.343942248501185e-12,2.545182310024194e-12,-10.828254810839928,-3.5218251767706805
device_0831__Sparams.csv,431.3257979071966,371.1852529147492,-0.4276179392120022,70000000000.0,100000000000.0,3.872480655000241e-12,3.0249233350047635e-12,-8.145475381866644,-3.5218251767706805
device_0832__Sparams.csv,463.94987193503016,246.96381028057542,-0.06410472023289568,30000000000.0,100000000000.0,5.289503748711707e-12,2.8527231982669837e-12,-9.538877007867104,-3.5218251767706805
device_0833__Sparams.csv,409.4405812227546,313.0419815469817,-0.2749565692769968,30000000000.0,100000000000.0,4.234375571426126e-12,2.35146451736165e-12,-10.523935632998986,-3.5218251767706805
device_0834__Sparams.csv,527.2965806087611,272.0112890877117,0.01564717347744376,20000000000.0,80000000000.0,4.956561182727494e-12,3.2815490328425407e-12,-12.446310946819644,-3.6983443789553974
device_0835__Sparams.csv,414.4924780431826,350.30876929392457,-0.41587407893734313,70000000000.0,100000000000.0,3.756566958486418e-12,2.9073246261022953e-12,-8.368063304626581,-3.5218251767706805
device_0836__Sparams.csv,468.57716111097386,255.02315250633222,-0.13718484048955054,30000000000.0,90000000000.0,5.274992539841522e-12,2.9870091857745495e-12,-9.959435319232568,-3.929016582823499
device_0837__Sparams.csv,365.47568721594405,334.3042440036604,-0.4,90000000000.0,100000000000.0,3.920781416160891e-12,2.8777094014243617e-12,-6.799558344179123,-3.5218251767706805
device_0838__Sparams.csv,485.6334218745005,432.6974176601901,-0.8,100000000000.0,100000000000.0,3.1079776312422576e-12,2.2212550630158373e-12,-5.6383356954103325,-3.5218251767706805
device_0839__Sparams.csv,421.5134494507109,305.99913060139295,-0.04307574570452325,100000000000.0,70000000000.0,7.259371974015722e-12,2.3883918733589e-12,-9.41158313675303,-9.988514691260358
device_0840__Sparams.csv,470.7800268698346,253.41530106026542,-0.156692877869554,30000000000.0,90000000000.0,4.537831253177902e-12,2.826706127549476e-12,-12.174312198731691,-3.5218251767706805
device_0841__Sparams.csv,437.44190390650954,397.6377349288822,-0.8,100000000000.0,100000000000.0,3.2730833819741786e-12,2.2499943467658085e-12,-5.667725123638845,-3.5218251767706805
device_0842__Sparams.csv,461.49042991863087,282.61058812671,-0.2475438176919821,50000000000.0,100000000000.0,4.289610337161197e-12,3.4513180813536336e-12,-8.522395544066452,-3.8224255260734252
device_0843__Sparams.csv,407.44531330159634,296.85630869044223,-0.25508487998935003,70000000000.0,100000000000.0,4.240492041362522e-12,3.2761155803657052e-12,-8.067309110212053,-3.9544591989567586
device_0844__Sparams.csv,432.19616692543167,298.51189747716796,-0.2636562027429313,60000000000.0,100000000000.0,4.16569712840794e-12,3.2991234744386224e-12,-8.821818769509283,-3.86741595149389
device_0845__Sparams.csv,477.0686611716609,331.72036766895815,0.1256031105159579,100000000000.0,70000000000.0,6.928037653379503e-12,2.717778868452987e-12,-8.761121901613555,-10.374852393618994
device_0846__Sparams.csv,476.75174338596486,400.19000116830125,-0.8,100000000000.0,100000000000.0,3.1781860641345206e-12,2.296973284300454e-12,-6.519707470544493,-3.5218251767706805
device_0847__Sparams.csv,551.1773966678677,358.60457451952277,0.016551601609927503,20000000000.0,80000000000.0,6.147964817659823e-12,3.4840096217432276e-12,-10.77364797803879,-9.127611107256874
device_0848__Sparams.csv,462.7346471835446,274.6409788882403,-0.12834842167627872,30000000000.0,100000000000.0,4.606328002538087e-12,2.659100431753515e-12,-10.88533502595654,-3.5218251767706805
device_0849__Sparams.csv,416.6107526204571,266.76444683220745,-0.24571254743395357,70000000000.0,100000000000.0,4.554067335535832e-12,3.3893054146857844e-12,-7.760497165896313,-3.9416530598791915
device_0850__Sparams.csv,380.2449430820475,297.3543556919044,-0.4242920344458348,60000000000.0,100000000000.0,4.023676951273823e-12,3.1271243252381272e-12,-8.028745966239615,-3.5218251767706805
device_0851__Sparams.csv,463.34688883489014,392.317872895934,-1.0,100000000000.0,100000000000.0,2.777419680357977e-12,1.9349357019602207e-12,-5.929557827109636,-3.5218251767706805
device_0852__Sparams.csv,378.1633027556523,344.693055329103,-0.6,100000000000.0,100000000000.0,3.702445104193432e-12,2.5870052290185238e-12,-6.4901109575266815,-3.5218251767706805
device_0853__Sparams.csv,449.5356251741571,282.5862405957579,-0.12855335829688305,40000000000.0,100000000000.0,4.6643676260642875e-12,2.5790863639775926e-12,-11.101123978674504,-3.5218251767706805
device_0854__Sparams.csv,413.9784328202165,344.40258150515604,-0.44027135683152896,70000000000.0,100000000000.0,3.993718315097564e-12,3.071437776805464e-12,-8.63143597554226,-3.5218251767706805
device_0855__Sparams.csv,406.1604723569926,273.6675978426757,-0.29336123042164197,40000000000.0,100000000000.0,4.442118901310804e-12,2.484048807276116e-12,-10.780604111349874,-3.5218251767706805
device_0856__Sparams.csv,413.22459717778196,410.3590923774758,-0.6000491680562124,100000000000.0,100000000000.0,3.448191434208212e-12,2.2943878999717166e-12,-5.033480003353098,-3.5218251767706805
device_0857__Sparams.csv,413.5471433136937,360.5243126926382,-0.4088266415795587,70000000000.0,100000000000.0,3.770376360125656e-12,2.9276057226682532e-12,-7.749202104298241,-3.5218251767706805
device_0858__Sparams.csv,499.27911151871075,392.32337237650796,-1.0,90000000000.0,100000000000.0,2.818895259082409e-12,2.1033412514136473e-12,-6.77594293042195,-3.5218251767706805
device_0859__Sparams.csv,432.0960606098798,268.19263107934773,-0.24668154767782546,70000000000.0,100000000000.0,4.518325329360094e-12,3.4362655775382713e-12,-7.9096689413967844,-3.9638811506508786
device_0860__Sparams.csv,430.5261539229442,326.6864330077874,-0.277127633275214,30000000000.0,90000000000.0,3.960095027204075e-12,2.333919866566235e-12,-12.051560173995233,-3.5218251767706805
device_0861__Sparams.csv,470.8174622451845,263.6590799694934,0.11774809107298653,100000000000.0,90000000000.0,6.052612908696296e-12,3.109350998780788e-12,-8.9302885330642,-6.700408462281765
device_0862__Sparams.csv,561.371267349585,341.86845914848533,0.009811934302141246,20000000000.0,80000000000.0,5.4217626785381605e-12,3.5469140757646624e-12,-12.486389398255382,-5.094653704725506
device_0863__Sparams.csv,403.4031131073397,348.62499548077574,-0.6,90000000000.0,100000000000.0,3.513513049814782e-12,2.538072002514768e-12,-6.737338488757957,-3.5218251767706805
device_0864__Sparams.csv,473.44776755741725,292.51936287560346,-0.2759606636898382,40000000000.0,100000000000.0,4.261475230570993e-12,3.5371854832040258e-12,-10.144696200416563,-3.5218251767706805
device_0865__Sparams.csv,461.8449323664987,257.5192797057384,-0.10100964517453397,40000000000.0,90000000000.0,5.3716806859735735e-12,2.857692450034922e-12,-8.434584858033055,-4.271557460876995
device_0866__Sparams.csv,488.5351243018923,264.9111089973995,0.07188529202788008,30000000000.0,80000000000.0,5.382035843946768e-12,3.185635558693914e-12,-11.082752105101592,-4.068330656525589
device_0867__Sparams.csv,358.8709165883082,314.932608740399,-0.42676756833781726,90000000000.0,100000000000.0,4.299594184863884e-12,3.0894183875674438e-12,-6.681107882438395,-3.5218251767706805
device_0868__Sparams.csv,370.81450932439407,304.97291777082296,-0.2156311992169937,80000000000.0,100000000000.0,4.209144257951092e-12,3.1351240235549e-12,-7.136221255451966,-3.5218251767706805
device_0869__Sparams.csv,448.6243930251603,302.33353631605945,-0.29841845427415575,60000000000.0,100000000000.0,4.529976089694265e-12,3.5183363824859103e-12,-10.12408978069111,-4.286698459174366
device_0870__Sparams.csv,365.77062568801784,356.31948163046945,-0.6,100000000000.0,100000000000.0,3.786572697768642e-12,2.588042999483635e-12,-5.649162442415349,-3.5218251767706805
device_0871__Sparams.csv,440.54815114749044,371.10213031406045,-0.6,90000000000.0,100000000000.0,3.5276767758263227e-12,2.6399430259010924e-12,-6.895776077970693,-3.5218251767706805
device_0872__Sparams.csv,384.9190929492371,321.1531416845128,-0.4123319032615346,70000000000.0,100000000000.0,3.906738797928457e-12,3.01481140249679e-12,-7.725262906155395,-3.5218251767706805
device_0873__Sparams.csv,544.8036491870062,344.77002397452276,0.04651949131252757,20000000000.0,80000000000.0,6.151518096068767e-12,3.52873267112461e-12,-11.179177211307337,-8.024255326399482
device_0874__Sparams.csv,471.23148214683613,394.0962656015089,-0.8,100000000000.0,100000000000.0,3.1538725782939807e-12,2.2557327357694777e-12,-6.221045836940677,-3.5218251767706805
device_0875__Sparams.csv,509.9441374567791,389.50286019846305,-0.8,90000000000.0,100000000000.0,2.98022721021795e-12,2.2102711863612444e-12,-6.7914842706628935,-3.5218251767706805
device_0876__Sparams.csv,489.5192025797195,393.03587510926604,-0.8,90000000000.0,100000000000.0,3.0854433375706667e-12,2.2585993454671796e-12,-6.7116073548481285,-3.5218251767706805
device_0877__Sparams.csv,449.76736568011574,398.2093066188477,-0.6,100000000000.0,100000000000.0,3.3847399843159245e-12,2.4269714509710456e-12,-6.110083386190825,-3.5218251767706805
device_0878__Sparams.csv,345.82361223838126,315.72289111163565,-0.4,90000000000.0,100000000000.0,3.991096524643304e-12,2.9133341542400822e-12,-6.599002439559138,-3.5218251767706805
device_0879__Sparams.csv,436.8984548507249,331.8044058454038,0.13670203593315605,100000000000.0,70000000000.0,7.256254555869311e-12,2.5630851706210227e-12,-9.207774618455957,-10.266830295359116
device_0880__Sparams.csv,444.45930176400384,288.2253913155829,-0.10905777471386621,30000000000.0,90000000000.0,4.328347560904963e-12,2.6218056566629253e-12,-11.495926391259296,-3.5218251767706805
device_0881__Sparams.csv,442.0510536740155,288.9516087717656,-0.22695551171518913,60000000000.0,100000000000.0,4.22295242156692e-12,3.403648916499729e-12,-8.36455098453899,-3.5218251767706805
device_0882__Sparams.csv,433.31176594015585,385.2539969769044,-0.6000539829732024,100000000000.0,100000000000.0,3.244630361819999e-12,2.2422595138461237e-12,-5.984232419723123,-3.5218251767706805
device_0883__Sparams.csv,470.6628659606595,260.0099132248729,-0.13414803727853106,30000000000.0,90000000000.0,5.1423908272023756e-12,2.905882424923511e-12,-9.708286916862077,-3.7650675969844825
device_0884__Sparams.csv,469.29510181186055,333.0906285863714,0.11157221966550934,100000000000.0,70000000000.0,7.1708222241008555e-12,2.511992519355684e-12,-9.368652293742182,-11.198192207732836
device_0885__Sparams.csv,468.59911403831296,256.9472167926552,-0.12728179941651313,30000000000.0,90000000000.0,5.328618466125686e-12,3.0081519365003322e-12,-9.54088244367449,-4.3366839813027225
device_0886__Sparams.csv,515.5156959269517,279.5310042214277,0.07963744606364986,30000000000.0,90000000000.0,5.738574209240533e-12,3.3064702810518027e-12,-10.739478131971822,-5.774793757264187
device_0887__Sparams.csv,463.7888209835754,242.47324034162352,-0.127413859217339,30000000000.0,90000000000.0,5.173726529294747e-12,3.031829731951308e-12,-11.263767634136347,-3.5218251767706805
device_0888__Sparams.csv,404.9729320559168,319.07549609953816,-0.4255131241830078,60000000000.0,100000000000.0,3.943076780347643e-12,3.094813457306807e-12,-8.243047655489923,-3.5218251767706805
device_0889__Sparams.csv,394.16787387137265,351.53896907103467,-0.4076712493174187,80000000000.0,100000000000.0,3.819136635544904e-12,2.8980309872416334e-12,-7.530066319616843,-3.5218251767706805
device_0890__Sparams.csv,366.48270708366215,335.2408111633112,-0.4000836319333594,90000000000.0,100000000000.0,3.760340997391271e-12,2.720896709791535e-12,-6.616251281166688,-3.5218251767706805
device_0891__Sparams.csv,536.2885507702731,354.22774099096455,0.011379977215964088,100000000000.0,70000000000.0,6.59471581898884e-12,3.4747765836155937e-12,-11.030297793642827,-12.172801071444006
device_0892__Sparams.csv,404.0844065782394,352.0420004880539,-0.4203359349226646,70000000000.0,100000000000.0,3.90820172301378e-12,2.9938839425308055e-12,-7.695509239139896,-3.5218251767706805
device_0893__Sparams.csv,446.13026871565285,385.30465872009404,-0.8001888922754853,100000000000.0,100000000000.0,3.063279667504912e-12,2.07880478516438e-12,-6.220303362822682,-3.5218251767706805
device_0894__Sparams.csv,461.6262946981524,242.1822792145793,-0.09975958475384161,30000000000.0,100000000000.0,5.24859548720133e-12,2.919140962422834e-12,-10.443633607882282,-3.5218251767706805
device_0895__Sparams.csv,471.5984187343497,273.1389318322871,-0.15085323270501846,20000000000.0,90000000000.0,4.345806492551628e-12,2.757492562447933e-12,-12.688749976309579,-3.5218251767706805
device_0896__Sparams.csv,377.5042307430824,327.8030086283654,-0.41946080726797375,70000000000.0,100000000000.0,3.962114159845238e-12,2.9746541795374912e-12,-7.705966137421633,-3.5218251767706805
device_0897__Sparams.csv,504.7601468260705,303.2571834882517,0.11190737661615544,100000000000.0,80000000000.0,6.303352483168616e-12,3.2914780280142087e-12,-10.403352995061098,-7.626792126035244
device_0898__Sparams.csv,465.11695097377714,382.9530811767684,-0.6,80000000000.0,100000000000.0,3.5080619632150874e-12,2.6737163509545813e-12,-7.54291170392912,-3.5218251767706805
device_0899__Sparams.csv,416.81688202857737,321.2718242960974,-0.27469854515477804,30000000000.0,100000000000.0,4.116519688132853e-12,2.3419197482656022e-12,-10.902812848339533,-3.5218251767706805
device_0900__Sparams.csv,465.02955339154533,424.875587622141,-0.8,100000000000.0,100000000000.0,3.22075469264273e-12,2.2518035251005333e-12,-5.580560609310891,-3.5218251767706805
device_0901__Sparams.csv,486.4393481783454,413.6924451248785,-0.7999878791835666,90000000000.0,100000000000.0,3.2711803391635378e-12,2.410590603820302e-12,-6.555588795828302,-3.5218251767706805
device_0902__Sparams.csv,440.7920593129587,308.0868380113538,-0.26093461075543833,80000000000.0,90000000000.0,4.715337751034503e-12,3.524531742981178e-12,-7.388453969200979,-5.362423686055504
device_0903__Sparams.csv,384.6908520377983,329.17564246012955,-0.4141100969872776,80000000000.0,100000000000.0,3.956304496731982e-12,3.016287847040635e-12,-7.363588963524603,-3.5218251767706805
device_0904__Sparams.csv,375.1619254604402,338.77743644784454,-0.4,90000000000.0,100000000000.0,3.767342856571402e-12,2.7797138783069824e-12,-6.661014474638512,-3.5218251767706805
device_0905__Sparams.csv,568.2413855604319,355.8341972224355,0.04414521714573627,10000000000.0,70000000000.0,5.933603495808386e-12,3.7268924036780415e-12,-12.496869359213836,-7.190592743663039
device_0906__Sparams.csv,367.92137274520087,333.48995788339823,-0.4036255539034513,80000000000.0,100000000000.0,3.949535425831822e-12,2.937324067772577e-12,-6.94776876867626,-3.5218251767706805
device_0907__Sparams.csv,432.2597559672939,404.1542489867137,-0.8,100000000000.0,100000000000.0,3.2526032122338227e-12,2.200380367543929e-12,-5.521701532741885,-3.5218251767706805
device_0908__Sparams.csv,532.0297598019405,333.01666173926924,0.09001128979611268,100000000000.0,70000000000.0,6.3498484631062616e-12,3.528727898981707e-12,-11.711761729857116,-8.511267685161934
device_0909__Sparams.csv,400.3334649080971,308.6897785000708,-0.24924279836185445,30000000000.0,100000000000.0,3.882398668786715e-12,2.2651728409406135e-12,-11.130775382134853,-3.5218251767706805
device_0910__Sparams.csv,382.1212180874765,327.29894337467005,-0.4,70000000000.0,100000000000.0,3.807019777056856e-12,2.890450026240727e-12,-7.632588435576601,-3.5218251767706805
